"SOURCE" "TRAJ" "subj" "language" "stimulus" "iter" "cluster" "C1_GONS..ms." "C1_PVEL..ms." "C1_NONS..ms." "C1_MAXC..ms." "C1_NOFFS..ms." "C1_PVEL2..ms." "C1_GOFFS..ms." "C2_GONS..ms." "C2_PVEL..ms." "C2_NONS..ms." "C2_MAXC..ms." "C2_NOFFS..ms." "C2_PVEL2..ms." "C2_GOFFS..ms." "C1_PV_to" "C2_PV_to" "C1stiffness1" "C2stiffness1" "C1_PV_fro" "C2_PV_fro" "C1stiffness2" "C2stiffness2" "C1_AV_to" "C2_AV_to" "C1_AV_fro" "C2_AV_fro" "C2onset_C1release" "rel.overlap" "C2onset_C1offset" "n.overlap2" "onset.lag" "n.onset.lag" "offset.lag" "n.offset.lag" "IPI" "n.IPI" "C1_pla" "C2_pla" "n.C1_pla" "n.C2_pla" "C1_gest" "C2_gest" "n.C1_gest" "n.C2_gest" "clus_gest" "C1_to" "C1_fro" "C2_to" "C2_fro" "vowel" "C1_PD" "C1_PD2" "C2_PD" "C2_PD2" "articulator" "type" "voicing" "pros_cond" "C2target_C1offset" "recstiffmean" "recstiffmean2" "C1onset_C2target" "recC1stiffness2" "recC2stiffness1"
"6131" "plato_w_08" "LA" "SP8" "Spanish" "plato" 8 "pl" 1114.4 1148.8 1176 1188 1217.6 1270.4 1306.4 1208.8 1228 1248.8 1255.2 1264.8 1298.4 1314.4 20.838 17.681 24.5152941176471 31.8900274130642 19.552 19.04 18.6209523809524 27.7697403106296 0.137987012987013 0.138609162756291 0.118243243243243 0.138233546100177 8.79999999999995 0.211538461538461 0.0976000000000001 0.488000000000001 -94.3999999999999 -0.471999999999999 8 0.04 31.2 0.351351351351352 41.5999999999999 16 0.468468468468468 0.18018018018018 192 105.6 0.96 0.528000000000001 200 61.5999999999999 88.8000000000002 40 49.6000000000001 "a" 8.5 10.5 5.54436651025164 6.85638388656878 "LAB" "LA-TT" "voiceless" "N" 57.6000000000001 0.0425303557230229 0.0360743141512941 134.4 0.05370294599018 0.0313577654558659
"6141" "plato_w_09" "LA" "SP8" "Spanish" "plato" 9 "pl" 1063.2 1093.6 1121.6 1138.4 1155.2 1200.8 1236 1131.2 1155.2 1176 1181.6 1187.2 1221.6 1234.4 20.322 16.447 26.3922077922078 28.9078200587642 16.228 13.742 18.6528735632184 27.9692815873121 0.131849315068493 0.126996963094415 0.107673267326733 0.104094224546934 24 0.714285714285711 0.1048 0.61214953271028 -68 -0.397196261682243 -1.59999999999991 -0.00934579439252283 20.8 0.317073170731706 33.6000000000001 11.2 0.512195121951221 0.170731707317074 172.8 103.2 1.00934579439252 0.602803738317757 171.2 58.3999999999999 80.8 44.8 47.2 "a" 7.7 8.7 5.68946394662977 4.9132473986153 "LAB" "LA-TT" "voiceless" "N" 60 0.0441018791573433 0.0362413435659211 112.8 0.0536110426423465 0.0345927156723401
"6151" "plato_w_10" "LA" "SP8" "Spanish" "plato" 10 "pl" 1583.2 1620 1649.6 1660 1676.8 1723.2 1758.4 1662.4 1680 1699.2 1705.6 1712 1745.6 1756 18.362 14.085 22.6691358024691 33.4693725505448 17.162 12.816 19.9558139534884 29.5500418963587 0.121987951807229 0.114356659850548 0.105392156862745 0.0985693111009156 14.3999999999999 0.529411764705876 0.096 0.555555555555556 -79.2 -0.458333333333334 -2.40000000000009 -0.0138888888888894 22.4000000000001 0.35897435897436 27.2 12.8 0.435897435897436 0.205128205128204 175.2 93.5999999999999 1.01388888888889 0.541666666666666 172.8 66.3999999999999 81.6000000000001 36.8 44 "a" 8.1 8.6 4.20832508250016 4.33704968844029 "LAB" "LA-TT" "voiceless" "N" 59.2 0.039994386030531 0.0369954520459708 116 0.0501107097074932 0.0298780623535688
"626" "plena_w_01" "LA" "SP8" "Spanish" "plena" 1 "pl" 1246.4 1277.6 1306.4 1336 1357.6 1405.6 1440.8 1348 1375.2 1398.4 1410.4 1417.6 1440.8 1460.8 17.336 21.878 24.7657142857143 26.6666108180468 22.506 5.677 18.6 29.3550681610172 0.116666666666667 0.162783079015624 0.145432692307692 0.0447663879764206 9.59999999999991 0.187499999999999 0.0928 0.432835820895522 -101.6 -0.473880597014925 20 0.0932835820895523 40.8000000000002 0.366906474820146 51.1999999999998 19.1999999999998 0.460431654676258 0.172661870503596 194.4 112.8 0.906716417910448 0.526119402985075 214.4 60 83.2 50.4000000000001 43.2 "e" 7 12.1 8.20426718238747 1.93390796058137 "LAB" "LA-TT" "voiceless" "N" 42.3999999999999 0.0456317596987506 0.038939240929926 152 0.053763440860215 0.0375000785372862
"627" "plena_w_02" "LA" "SP8" "Spanish" "plena" 2 "pl" 1659.2 1685.6 1711.2 1741.6 1756.8 1804.8 1848.8 1744 1768.8 1795.2 1808 1813.6 1835.2 1857.6 20.388 18.097 28.7154929577465 26.1371103558815 18.725 4.215 16.4254385964912 30.9058794907502 0.136538461538462 0.135231870102451 0.123913043478261 0.0309958674931497 12.8 0.280701754385964 0.1048 0.528225806451613 -84.8 -0.42741935483871 8.79999999999995 0.0443548387096772 38.4000000000001 0.375000000000001 45.5999999999999 18.3999999999999 0.4453125 0.179687499999999 189.6 113.6 0.955645161290323 0.57258064516129 198.4 52 92 51.2 44 "e" 7.1 11.4 6.9238717492455 1.36381816969859 "LAB" "LA-TT" "voiceless" "N" 53.5999999999999 0.0495704756889936 0.0365420914958781 136 0.0608811748998666 0.0382597764781207
"628" "plena_w_03" "LA" "SP8" "Spanish" "plena" 3 "pl" 1458.4 1484.8 1516.8 1542.4 1560 1603.2 1652.8 1546.4 1580 1604.8 1612 1616 1636.8 1665.6 19.262 16.883 26.386301369863 22.8881271544627 17.63 5.655 15.8828828828829 26.1962816383131 0.125 0.126306737026781 0.119612068965517 0.0435222442437963 13.5999999999999 0.314814814814812 0.1064 0.513513513513513 -88 -0.424710424710425 12.8 0.0617760617760616 44.8 0.451612903225806 43.2 11.2 0.435483870967742 0.112903225806452 194.4 119.2 0.938223938223938 0.575289575289575 207.2 58.3999999999999 92.8 58.3999999999999 49.5999999999999 "e" 7.3 11.1 7.37631344236401 2.15870331449229 "LAB" "LA-TT" "voiceless" "N" 48 0.0533258182846008 0.0407946136574553 146.4 0.0629608621667611 0.0436907744024404
"629" "plena_w_04" "LA" "SP8" "Spanish" "plena" 4 "pl" 1272.8 1304 1328 1339.2 1375.2 1423.2 1452.8 1356 1381.6 1407.2 1418.4 1424 1451.2 1470.4 18.067 17.682 26.9656716417911 26.2164219181987 25.549 3.948 23.2263636363636 27.1149753234712 0.121376811594203 0.131731005694666 0.141752577319588 0.0313797840055194 19.2 0.40677966101695 0.0968 0.489878542510121 -83.2 -0.421052631578947 17.6000000000001 0.0890688259109318 32 0.333333333333333 47.2 16.8 0.491666666666667 0.175 180 114.4 0.910931174089068 0.578947368421053 197.6 55.2 77.5999999999999 51.2 46.4000000000001 "e" 6.7 11 6.7446274915669 1.4560219778561 "LAB" "LA-TT" "voiceless" "N" 45.5999999999999 0.0405992766434267 0.0376141086217854 134.4 0.0430545226819054 0.038144030604948
"630" "plena_w_05" "LA" "SP8" "Spanish" "plena" 5 "pl" 2001.6 2036 2064 2074.4 2099.2 2149.6 2191.2 2092 2116.8 2142.4 2151.2 2156 2172.8 2193.6 16.549 13.069 24.3367647058824 26.0495814797887 18.893 3.799 17.8235849056604 36.22204376544 0.108974358974359 0.0995430793223088 0.115217391304348 0.0278938523449509 7.19999999999982 0.20454545454545 0.0991999999999998 0.516666666666666 -90.4000000000001 -0.470833333333334 2.40000000000009 0.0125000000000005 43.2000000000003 0.469565217391307 35.1999999999998 13.5999999999999 0.382608695652172 0.147826086956521 189.6 101.6 0.987499999999999 0.529166666666666 192 62.4000000000001 92 50.4000000000001 37.5999999999999 "e" 6.8 10.6 5.01697119784437 1.04880884817015 "LAB" "LA-TT" "voiceless" "N" 48.7999999999997 0.0472468842774595 0.0397392143787553 140.8 0.0561054358757211 0.0383883326791979
"631" "plena_w_06" "LA" "SP8" "Spanish" "plena" 6 "pl" 1928 1962.4 1988.8 2000.8 2030.4 2076.8 2121.6 2006.4 2032 2056.8 2065.6 2072 2100 2132 15.702 13.241 25.7409836065574 24.9342455127638 19.433 5.49 17.9935185185185 23.43074902772 0.100328947368421 0.105364428947236 0.118421052631579 0.0390512483795333 24 0.576923076923075 0.1152 0.56470588235294 -78.4000000000001 -0.384313725490197 10.4000000000001 0.0509803921568632 26.4000000000001 0.317307692307693 41.6000000000001 15.1999999999998 0.500000000000001 0.182692307692305 193.6 125.6 0.949019607843137 0.615686274509804 204 60.8 91.1999999999998 50.4000000000001 60 "e" 6.1 10.8 5.3103672189407 2.343074902772 "LAB" "LA-TT" "voiceless" "N" 64.7999999999997 0.0478405259784933 0.0394770194736799 128.8 0.0555755673339166 0.04010548462307
"632" "plena_w_07" "LA" "SP8" "Spanish" "plena" 7 "pl" 1619.2 1650.4 1676.8 1688 1711.2 1769.6 1810.4 1700 1723.2 1748 1756.8 1764 1787.2 1812 17.213 13.075 25.6910447761194 27.4186752250977 17.02 5.329 15.4727272727273 26.813108923185 0.116319444444445 0.0993468251463864 0.110887096774193 0.0414054310715662 11.2 0.325581395348838 0.1104 0.572614107883818 -80.8 -0.41908713692946 1.59999999999991 0.00829875518672152 36.8 0.422018348623852 34.4000000000001 16 0.394495412844038 0.18348623853211 191.2 112 0.991701244813278 0.58091286307054 192.8 57.5999999999999 99.2 48 48 "e" 6.7 11 4.76864760702655 1.98746069143518 "LAB" "LA-TT" "voiceless" "N" 62.4000000000001 0.0505506697264475 0.0376977806159775 128.8 0.0646298472385428 0.0364714922143521
"633" "plena_w_08" "LA" "SP8" "Spanish" "plena" 8 "pl" 6072.8 6102.4 6128.8 6147.2 6173.6 6226.4 6273.6 6144 6170.4 6194.4 6209.6 6220.8 6242.4 6264 17.489 15.248 26.4984848484848 26.2351203422513 16.589 4.948 15.9509615384615 31.806948666464 0.117857142857143 0.115318580053337 0.104 0.0360100675604262 29.6000000000004 0.660714285714291 0.1296 0.677824267782429 -71.1999999999998 -0.372384937238493 -9.60000000000036 -0.0502092050209225 20.7999999999993 0.226086956521731 44.8000000000002 26.4000000000005 0.486956521739132 0.286956521739136 200.8 120 1.05020920502092 0.627615062761507 191.2 56 100 50.3999999999996 43.1999999999998 "e" 6.6 10.4 5.81205643468816 1.5556349186104 "LAB" "LA-TT" "voiceless" "N" 79.2000000000007 0.0504044949006657 0.0379274255754384 121.599999999999 0.0626921453975527 0.0381168444037786
"634" "plena_w_09" "LA" "SP8" "Spanish" "plena" 9 "pl" 1907.2 1937.6 1965.6 1980.8 2000.8 2056 2092 1979.2 2006.4 2030.4 2040.8 2046.4 2067.2 2078.4 17.466 14.54 25.6852941176471 25.3108911759585 15.729 3.287 17.4766666666667 38.2105988550934 0.116438356164384 0.112198489190196 0.0986842105263157 0.0268822664595082 21.5999999999999 0.61363636363636 0.1128 0.658878504672897 -72 -0.420560747663551 -13.5999999999999 -0.0794392523364481 29.6000000000001 0.366336633663367 35.2 16 0.435643564356435 0.198019801980198 184.8 99.2 1.07943925233645 0.579439252336449 171.2 58.3999999999999 91.2 51.2 32 "e" 6.8 9 5.74456264653803 0.860232526704263 "LAB" "LA-TT" "voiceless" "N" 61.5999999999999 0.0483639166467052 0.0392207338227324 123.2 0.0572191493419797 0.0395086839514307
"635" "plena_w_10" "LA" "SP8" "Spanish" "plena" 10 "pl" 1599.2 1634.4 1664 1678.4 1696 1750.4 1791.2 1680 1704 1727.2 1737.6 1743.2 1763.2 1787.2 19.137 12.167 23.92125 26.9778933680919 14.027 2.91 15.4142857142857 30.6740933036333 0.123456790123457 0.095550612574404 0.0955882352941176 0.0215609840466026 16 0.5 0.1112 0.591489361702128 -80.8 -0.429787234042553 -4 -0.0212765957446809 31.2 0.393939393939394 32 16 0.404040404040404 0.202020202020202 192 107.2 1.02127659574468 0.570212765957447 188 64.8 95.2 47.2 44 "e" 8 9.1 4.50998891351187 0.948683298050513 "LAB" "LA-TT" "voiceless" "N" 64 0.0509711353180111 0.0394356109929684 128 0.0648748841519926 0.0370673864840295
"6461" "plomo_w_01" "LA" "SP8" "Spanish" "plomo" 1 "pl" 1691.2 1721.6 1749.6 1772 1797.6 1853.6 1887.2 1777.6 1802.4 1825.6 1832.8 1848 1886.4 1916 19.794 21.215 26.0447368421053 28.2290128929325 7.618 18.868 15.236 21.5934157662278 0.13013698630137 0.156569118567133 0.0558035714285713 0.128497775080707 20 0.416666666666667 0.1096 0.487544483985766 -86.3999999999999 -0.384341637010676 28.8 0.128113879003559 28 0.284552845528455 48 22.4000000000001 0.48780487804878 0.227642276422765 196 138.4 0.871886120996441 0.615658362989324 224.8 58.3999999999999 89.6000000000001 48 68 "o" 7.6 5 7.51531769122237 8.7378487054881 "LAB" "LA-TT" "voiceless" "N" 61.6000000000001 0.0505292859456599 0.0369100102943485 134.4 0.0656340246783933 0.0354245472129266
"6471" "plomo_w_02" "LA" "SP8" "Spanish" "plomo" 2 "pl" 1395.2 1425.6 1451.2 1484 1497.6 1548.8 1576.8 1493.6 1515.2 1538.4 1545.6 1558.4 1597.6 1635.2 26.442 24.367 26.7090909090909 29.7534896961341 11.923 19.927 17.5338235294118 19.9940927800904 0.176785714285714 0.18280418719108 0.0858585858585858 0.129771402327243 4 0.0862068965517244 0.0832000000000001 0.346666666666667 -98.3999999999999 -0.409999999999999 58.4000000000001 0.243333333333334 40.8000000000002 0.380597014925375 46.3999999999999 20 0.432835820895521 0.186567164179104 181.6 141.6 0.756666666666666 0.590000000000001 240 56 79.2 44.8000000000002 76.8 "o" 9.9 6.8 8.18962758616044 9.96644369873226 "LAB" "LA-TT" "voiceless" "N" 38.3999999999999 0.0453210644882601 0.0355249693150512 143.2 0.0570326260169419 0.0336095029595782
"6481" "plomo_w_03" "LA" "SP8" "Spanish" "plomo" 3 "pl" 3214.4 3242.4 3268 3278.4 3310.4 3368.8 3397.6 3307.2 3328 3350.4 3359.2 3372.8 3412 3452 20.841 18.747 27.4223684210526 29.8930209284514 10.995 17.245 16.410447761194 19.1919377438067 0.14179104477612 0.145170451113658 0.0768348623853213 0.113453837698158 3.20000000000027 0.0754716981132138 0.0904000000000001 0.380471380471381 -92.7999999999997 -0.39057239057239 54.4000000000001 0.228956228956229 40 0.381679389312976 42.4000000000001 22.4000000000001 0.404580152671756 0.213740458015268 183.2 144.8 0.771043771043771 0.60942760942761 237.6 53.5999999999999 87.1999999999998 43.2000000000003 79.1999999999998 "o" 7.6 6.7 6.27136348811006 8.9855439456941 "LAB" "LA-TT" "voiceless" "N" 47.1999999999998 0.047194706903117 0.0349596023274671 136 0.06093678944975 0.033452624356484
"6491" "plomo_w_04" "LA" "SP8" "Spanish" "plomo" 4 "pl" 2960.8 2990.4 3015.2 3024.8 3053.6 3114.4 3144.8 3051.2 3072 3094.4 3104 3120.8 3156.8 3192 24.981 18.183 26.8612903225806 30.1961545039838 9.113 17.167 14.4650793650794 20.7768381042749 0.170955882352942 0.139389529790042 0.0690789473684209 0.116047277911931 2.40000000000009 0.0625000000000022 0.0936000000000004 0.404844290657441 -90.3999999999996 -0.391003460207611 47.1999999999998 0.204152249134947 40.8000000000002 0.386363636363637 38.4000000000001 26.4000000000001 0.363636363636363 0.25 184 140.8 0.795847750865053 0.608996539792389 231.2 54.3999999999996 91.2000000000003 43.2000000000003 71.1999999999998 "o" 9.3 6.3 6.02162768692984 8.26256618732945 "LAB" "LA-TT" "voiceless" "N" 50.4000000000001 0.0511244044518678 0.0351725465945985 133.6 0.0691320092176011 0.0331167996861345
"6501" "plomo_w_05" "LA" "SP8" "Spanish" "plomo" 5 "pl" 2037.6 2070.4 2095.2 2105.6 2142.4 2175.2 2205.6 2129.6 2151.2 2173.6 2181.6 2192.8 2236.8 2274.4 21.39 17.802 26.0853658536586 29.7777255324298 12.093 14.359 23.7117647058824 17.5227065114022 0.142361111111111 0.135870319796683 0.0806962025316458 0.100422921048411 12.8000000000002 0.271186440677968 0.076 0.320945945945946 -92 -0.388513513513513 68.8000000000002 0.290540540540541 31.1999999999998 0.319672131147538 47.2000000000003 19.2000000000003 0.48360655737705 0.196721311475412 168 144.8 0.709459459459459 0.611486486486487 236.8 57.5999999999999 63.1999999999998 44 81.5999999999999 "o" 8.2 5.1 5.97829407105405 8.19451035755035 "LAB" "LA-TT" "voiceless" "N" 32 0.0378776532488446 0.0359589096733128 136 0.0421731580253038 0.0335821484723854
"6511" "plomo_w_06" "LA" "SP8" "Spanish" "plomo" 6 "pl" 2976.8 3008.8 3036 3051.2 3085.6 3140 3176.8 3071.2 3094.4 3117.6 3128 3149.6 3188.8 3220.8 19.283 21.368 25.7106666666667 28.3125433749699 11.983 16.754 18.4353846153846 19.623864478545 0.12668918918919 0.162654847104424 0.0712719298245612 0.119909607519615 14.4000000000001 0.290322580645164 0.1056 0.432786885245903 -94.3999999999996 -0.386885245901638 44 0.180327868852459 32 0.281690140845071 49.5999999999999 32 0.436619718309859 0.281690140845071 200 149.6 0.819672131147541 0.613114754098362 244 59.1999999999998 91.2000000000003 46.4000000000001 71.2000000000003 "o" 7.5 6.5 7.54718490564528 8.5375640553966 "LAB" "LA-TT" "voiceless" "N" 59.2000000000003 0.0447817729155731 0.0371071985499948 140.8 0.0542435116414922 0.035320034189654
"6521" "plomo_w_07" "LA" "SP8" "Spanish" "plomo" 7 "pl" 1232.8 1266.4 1293.6 1304 1318.4 1357.6 1372 1335.2 1359.2 1382.4 1391.2 1409.6 1452 1491.2 21.36 18.318 24.551724137931 27.2886757508376 5.192 16.233 25.96 17.5320369298094 0.143092105263158 0.142217681752868 0.037313432835821 0.113468745432066 -16.8 -0.677419354838703 0.0368 0.142414860681114 -102.4 -0.396284829721362 119.2 0.461300309597523 64 0.551724137931034 24.8000000000002 27.1999999999998 0.213793103448277 0.234482758620688 139.2 156 0.538699690402477 0.603715170278638 258.4 60.8 53.5999999999999 47.2 81.6000000000001 "o" 8.7 2 6.71267457873537 9.25904962725657 "LAB" "LA-TT" "voiceless" "N" -10.4000000000001 0.0375830192939597 0.0386877872169527 149.6 0.0385208012326656 0.0366452373552537
"6531" "plomo_w_08" "LA" "SP8" "Spanish" "plomo" 8 "pl" 2210.4 2243.2 2270.4 2281.6 2295.2 2352.8 2383.2 2297.6 2325.6 2348.8 2356.8 2366.4 2407.2 2445.6 24.426 17.466 24.9244897959184 25.3985427074901 11.387 13.197 17.7921875 17.7722263484281 0.163333333333333 0.134311962866829 0.0727272727272727 0.0937579707865506 -2.40000000000009 -0.0967741935483918 0.0855999999999999 0.363945578231292 -87.1999999999998 -0.370748299319727 62.4000000000001 0.26530612244898 53.6000000000004 0.558333333333337 24.7999999999997 17.5999999999999 0.25833333333333 0.183333333333332 172.8 148 0.73469387755102 0.629251700680273 235.2 60 88 51.2000000000003 79.1999999999998 "o" 9.8 6.4 6.87677249878168 7.42563128629479 "LAB" "LA-TT" "voiceless" "N" 34.3999999999996 0.0477883906707481 0.0397467600121744 138.4 0.0562044436638272 0.0393723376776691
"6551" "plomo_w_10" "LA" "SP8" "Spanish" "plomo" 10 "pl" 2204 2251.2 2280 2291.2 2296.8 2332.8 2340 2285.6 2324.8 2348.8 2358.4 2370.4 2411.2 2445.6 18.676 17.379 20.7511111111111 21.3500584065519 4.557 13.731 30.38 18.7603676022211 0.118421052631579 0.128797857120055 0.0347222222222224 0.0973291616550015 11.2000000000003 0.666666666666676 0.0544000000000001 0.225165562913908 -81.5999999999999 -0.337748344370861 105.6 0.437086092715232 52 0.575221238938053 16.8000000000002 21.5999999999999 0.185840707964604 0.238938053097344 136 160 0.562913907284768 0.662251655629139 241.6 76 43.1999999999998 63.2000000000003 75.1999999999998 "o" 9 1.5 8.14002456998749 7.3191529564561 "LAB" "LA-TT" "voiceless" "N" -8.80000000000018 0.0398773358617361 0.0475142349895257 144.8 0.032916392363397 0.0468382793600752
"1" "blaase_u_01" "LA" "SG4" "Swiss German" "blaase" 1 "bl" 2728 2824 2901.6 2909.6 2937.6 3026.4 3095.2 2974.4 2999.2 3016.8 3023.2 3036.8 3085.6 3116 2.306 29.305 7.95172413793103 29.4377693684236 10.901 36.783 9.31709401709402 23.7225762230906 0.016705069124424 0.234785337070656 0.0742385786802031 0.195776299257818 -36.8000000000002 -1.02222222222223 0.1208 0.311340206185566 -246.4 -0.635051546391753 20.8000000000002 0.0536082474226809 79.2000000000003 0.585798816568048 36 20 0.266272189349112 0.14792899408284 367.2 141.6 0.946391752577319 0.364948453608247 388 173.6 157.6 42.4000000000001 79.1999999999998 "low" 2.9 11.7 9.95489829179585 15.5054829012192 "LAB" "LA-TT" "voiced" "Y" 78.3999999999996 0.0706497839771961 0.0798644275091079 288.8 0.107329602788735 0.0339699651656572
"2" "blaase_u_02" "LA" "SG4" "Swiss German" "blaase" 2 "bl" 2322.4 2373.6 2408.8 2412.8 2440 2524.8 2600.8 2372 2406.4 2516 2528 2545.6 2576.8 2614.4 0.953 12.567 15.8833333333333 12.1717496942361 10.312 33.883 9.12566371681416 23.6068317488432 0.00694444444444445 0.0716994972174461 0.0702736318407959 0.20861989035882 68 2.17948717948719 0.2288 0.783561643835617 -49.5999999999999 -0.16986301369863 13.5999999999999 0.0465753424657531 76 0.555555555555557 31.1999999999998 29.5999999999999 0.228070175438596 0.216374269005848 278.4 242.4 0.953424657534247 0.83013698630137 292 86.4000000000001 160.8 144 68.8000000000002 "low" 0.600000000000001 11.3 10.3247275993122 14.3530484566868 "LAB" "LA-TT" "voiced" "Y" 84.8000000000002 0.0958692637116367 0.0725582667130606 193.6 0.109581070597362 0.0821574568259112
"3" "blaase_u_03" "LA" "SG4" "Swiss German" "blaase" 3 "bl" 2316.8 2377.6 2447.2 2460 2472.8 2552.8 2630.4 2476.8 2508 2533.6 2574.4 2595.2 2622.4 2652.8 10.417 23.229 10.8510416666667 24.8456265917517 10.643 32.284 9.01949152542373 24.6378150669957 0.0736196319018407 0.16460090716384 0.0748730964467006 0.22749018514305 -4 -0.156249999999998 0.1536 0.457142857142857 -160 -0.476190476190476 22.4000000000001 0.0666666666666669 60.7999999999997 0.410810810810809 25.6000000000004 61.5999999999999 0.172972972972975 0.416216216216216 313.6 176 0.933333333333333 0.523809523809524 336 130.4 157.6 56.7999999999997 57.6000000000004 "low" 9.6 11.8 9.34933152690608 13.1034346642398 "LAB" "LA-TT" "voiced" "Y" 96.8000000000002 0.0755597635717176 0.0662027915488014 216.8 0.110870995020201 0.0402485321232342
"4" "blaase_u_04" "LA" "SG4" "Swiss German" "blaase" 4 "bl" 2360.8 2443.2 2488 2492.8 2518.4 2603.2 2677.6 2485.6 2529.6 2567.2 2585.6 2606.4 2643.2 2673.6 1.28 19.496 10.6666666666666 19.012572260132 10.348 32.407 9.15752212389381 23.6635716288575 0.00943396226415098 0.125665041720026 0.0709798994974875 0.20379299937184 32.8000000000002 1.07894736842106 0.192 0.61381074168798 -124.8 -0.398976982097186 -4 -0.0127877237851663 48.7999999999997 0.41216216216216 30.4000000000001 39.2000000000003 0.256756756756757 0.331081081081083 316.8 188 1.01278772378517 0.601023017902814 312.8 127.2 159.2 81.5999999999999 67.1999999999998 "low" 1.2 11.3 10.2542674043541 13.6948895577876 "LAB" "LA-TT" "voiced" "Y" 110.4 0.0808983105759776 0.0731733878856029 206.4 0.10919984538075 0.0525967757712053
"5" "blaase_u_05" "LA" "SG4" "Swiss German" "blaase" 5 "bl" 2290.4 2415.2 2456.8 2460.8 2495.2 2584.8 2662.4 2488 2516.8 2567.2 2591.2 2608 2636 2664 0.587 17.569 8.38571428571429 24.1010668755338 10.269 31.884 8.77692307692308 25.3487083817593 0.00420673076923076 0.0920419038818568 0.0699760765550238 0.224609922636866 7.19999999999982 0.187499999999997 0.1744 0.466809421841542 -197.6 -0.528907922912205 1.59999999999991 0.00428265524625243 72 0.476190476190477 38.3999999999996 40.8000000000002 0.253968253968252 0.269841269841271 372 176 0.995717344753748 0.471092077087795 373.6 166.4 167.2 79.1999999999998 56 "low" 0.699999999999999 11.7 7.28971878744304 12.5781556676645 "LAB" "LA-TT" "voiced" "Y" 95.2000000000003 0.0777135418748147 0.0803711825170082 276.8 0.113935144609991 0.0414919391396383
